Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,OrderCat_Fashion,OrderCat_Grocery,OrderCat_Laptop & Accessory,OrderCat_Mobile Device,OrderCat_Others,PaymentMode_Cash on Delivery,PaymentMode_Credit Card,PaymentMode_Debit Card,PaymentMode_E wallet,PaymentMode_UPI,MartialStatus_Divorced,MartialStatus_Married,MartialStatus_Single
0,0.12121212121212122,0,1,0.25396825396825395,1,0.375,0.4000000000000001,5,0.09090909090909091,0,0.06896551724137934,0.1875,0.13333333333333336,0.8275862068965517,0.44019815994338285,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.2727272727272727,1,1,0.6984126984126984,0,0.625,0.4000000000000001,2,0.6363636363636364,0,0.6206896551724139,0.0,0.0,0.13793103448275862,0.37718083633342564,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.48484848484848486,0,1,0.2857142857142857,1,0.625,0.4000000000000001,3,0.36363636363636365,1,0.2068965517241379,0.0,0.0,0.13793103448275862,0.44684451829287053,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.0,0,3,0.15873015873015872,1,0.375,0.6000000000000001,2,0.09090909090909091,1,0.0,0.0,0.0,0.20689655172413793,0.44576756207883317,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.30303030303030304,1,1,0.8253968253968254,1,0.625,0.4000000000000001,3,0.2727272727272727,1,0.27586206896551735,0.1875,0.6,0.48275862068965514,0.44459829533216405,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.2727272727272727,0,1,0.031746031746031744,0,0.625,0.6000000000000001,5,0.09090909090909091,0,0.06896551724137934,0.0,0.13333333333333336,0.13793103448275862,0.37595002923166865,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.36363636363636365,1,1,0.031746031746031744,0,0.375,0.4000000000000001,3,0.09090909090909091,1,0.2068965517241379,0.0,0.0,0.41379310344827586,0.8983968737499616,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0.8787878787878788,1,3,0.2222222222222222,1,0.375,0.2,5,0.8181818181818182,0,0.0,0.125,0.06666666666666667,0.48275862068965514,0.7142373611495738,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.09090909090909091,0,3,0.4126984126984127,1,0.375,0.4000000000000001,3,0.0,0,0.0,0.1875,0.2,0.27586206896551724,0.5100772331456352,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.42424242424242425,0,3,0.031746031746031744,0,0.375,0.2,5,0.09090909090909091,0,0.3448275862068966,0.0625,0.0,0.48275862068965514,0.565925105387858,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0.030303030303030304,0,1,0.5714285714285714,0,0.625,0.4000000000000001,5,0.09090909090909091,0,0.06896551724137934,0.0,0.0,0.5517241379310345,0.44795224468445183,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0.0,0,1,0.12698412698412698,0,0.625,0.4000000000000001,5,0.4545454545454545,0,0.13793103448275867,0.0625,0.0,0.13793103448275862,0.43173636111880365,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.7575757575757576,0,1,0.12698412698412698,0,0.375,0.6000000000000001,3,0.1818181818181818,1,0.2068965517241379,0.0,0.0,0.27586206896551724,0.552909320286778,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.5454545454545454,0,1,0.2857142857142857,0,0.625,0.4000000000000001,2,0.2727272727272727,0,0.6896551724137931,0.0625,0.0,0.13793103448275862,0.38936582664081965,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.7575757575757576,0,1,0.15873015873015872,1,0.125,0.4000000000000001,2,0.1818181818181818,0,0.13793103448275867,0.0625,0.0,0.27586206896551724,0.8171020646789132,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.4545454545454546,1,1,0.9523809523809524,1,0.625,0.4000000000000001,3,0.1818181818181818,0,0.0,0.0625,0.0,0.13793103448275862,0.44789070432936395,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.09090909090909091,0,1,0.09523809523809523,1,0.375,0.8,2,0.1818181818181818,0,0.6206896551724139,0.0,0.0,0.13793103448275862,0.49512292685928794,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.9090909090909092,0,1,0.25396825396825395,1,0.375,0.4000000000000001,5,0.4545454545454545,0,0.27586206896551735,0.0,0.6666666666666666,0.6896551724137931,0.9097510692636697,False,False,False,False,True,False,False,True,False,False,True,False,False
0,0.5757575757575758,0,1,0.6031746031746031,1,0.375,0.4000000000000001,3,0.1818181818181818,0,0.2068965517241379,0.0,0.0,0.5517241379310345,0.45570632942552075,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.4545454545454546,1,1,0.9206349206349206,1,0.375,0.6000000000000001,2,0.0,0,0.0,0.0,0.0,0.27586206896551724,0.4468752884704144,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0.0,0,3,0.031746031746031744,1,0.625,0.4000000000000001,4,0.09090909090909091,1,0.3448275862068966,0.0625,0.0,0.27586206896551724,0.4062278839348903,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0.0,1,3,0.2857142857142857,1,0.375,0.8,3,0.0,0,0.3448275862068966,0.0625,0.0,0.0,0.3800424628450106,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0.2727272727272727,1,1,0.09523809523809523,0,0.375,0.4000000000000001,2,0.09090909090909091,1,0.8275862068965518,0.0625,0.0,0.0,0.36007261761900367,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.3939393939393939,0,3,0.09523809523809523,1,0.625,0.4000000000000001,3,0.0,0,0.2068965517241379,0.0625,0.0,0.8275862068965517,0.8628265485091849,False,False,False,False,True,False,False,True,False,False,True,False,False
0,0.0,0,1,0.7619047619047619,1,0.625,0.4000000000000001,2,0.09090909090909091,0,0.7586206896551724,0.0625,0.0,0.13793103448275862,0.3965045078310102,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.2727272727272727,1,1,0.12698412698412698,0,0.375,0.4000000000000001,2,0.36363636363636365,0,0.27586206896551735,0.0,0.0,0.27586206896551724,0.3722268377488538,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.06060606060606061,0,1,0.12698412698412698,0,0.625,0.6000000000000001,3,0.09090909090909091,0,0.48275862068965525,0.0625,0.0,0.20689655172413793,0.6749438444259823,True,False,False,False,False,False,True,False,False,False,True,False,False
1,0.0,0,1,0.2857142857142857,1,0.625,0.6000000000000001,4,0.4545454545454545,0,0.3448275862068966,0.0,0.0,0.06896551724137931,0.38604264746607586,False,False,False,True,False,True,False,False,False,False,True,False,False
1,0.0,0,2,0.2857142857142857,0,0.375,0.6000000000000001,2,0.09090909090909091,0,0.06896551724137934,0.0625,0.0,0.0,0.38659651066186645,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0.09090909090909091,1,3,0.7301587301587301,1,0.625,0.4000000000000001,5,0.0,0,0.0,0.125,0.4,0.5517241379310345,0.5665405089387365,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0.9090909090909092,0,3,0.9523809523809524,0,0.375,0.6000000000000001,2,0.2727272727272727,0,0.06896551724137934,0.0,0.06666666666666667,0.0,0.7421151420043693,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0.696969696969697,0,1,0.9523809523809524,0,0.375,0.6000000000000001,3,0.0,0,0.27586206896551735,0.0625,0.9333333333333333,0.48275862068965514,0.83221022185298,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.09090909090909091,1,1,0.2857142857142857,1,0.375,0.4000000000000001,2,0.0,0,0.2068965517241379,0.3125,0.33333333333333337,0.48275862068965514,0.38659651066186645,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.9090909090909092,1,3,0.9206349206349206,1,0.625,0.6000000000000001,5,0.36363636363636365,0,0.5517241379310345,0.8125,0.8,0.7586206896551724,0.6235884181051724,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0.6060606060606061,0,1,0.09523809523809523,1,0.625,0.4000000000000001,2,0.4545454545454545,0,0.13793103448275867,0.0,0.0,0.27586206896551724,0.46370657558694106,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.5757575757575758,0,1,0.09523809523809523,0,0.375,0.4000000000000001,3,0.5454545454545454,0,0.13793103448275867,0.0625,0.0,0.06896551724137931,0.8572879165512785,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.24242424242424243,0,1,0.7301587301587301,0,0.375,0.8,3,0.0,0,0.27586206896551735,0.125,0.2,0.20689655172413793,0.4378596264500446,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.8181818181818182,0,1,0.2857142857142857,1,0.375,0.4000000000000001,3,0.6363636363636364,0,0.0,0.0625,0.0,0.0,0.4240130465552786,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.21212121212121213,0,1,0.09523809523809523,0,0.625,0.6000000000000001,3,0.2727272727272727,0,0.06896551724137934,0.3125,0.26666666666666666,0.48275862068965514,0.3928736268808271,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.5757575757575758,0,3,0.3492063492063492,1,0.625,0.6000000000000001,2,0.1818181818181818,1,0.5517241379310345,0.0625,0.0,0.13793103448275862,0.5868180559401828,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0.12121212121212122,0,1,0.31746031746031744,0,0.375,0.4000000000000001,4,0.09090909090909091,0,0.9655172413793103,0.0625,0.0,0.5517241379310345,0.6353426259269516,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.0,0,1,0.5079365079365079,0,0.375,0.4000000000000001,3,0.6363636363636364,1,0.06896551724137934,0.0,0.06666666666666667,0.48275862068965514,0.7264838918120557,True,False,False,False,False,False,True,False,False,False,True,False,False
1,0.0,0,1,0.3492063492063492,0,0.375,0.8,2,0.6363636363636364,0,0.13793103448275867,0.0,0.0,0.20689655172413793,0.41256654050893876,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.09090909090909091,0,3,0.25396825396825395,0,0.625,0.4000000000000001,4,0.0,0,0.2068965517241379,0.0625,0.0,0.13793103448275862,0.39948921505277085,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.24242424242424243,0,1,0.5396825396825397,0,0.625,0.4000000000000001,3,0.36363636363636365,1,0.06896551724137934,0.0,0.0,0.0,0.5425397704544754,True,False,False,False,False,False,False,True,False,False,True,False,False
1,0.0,1,1,0.6666666666666666,0,0.625,0.4000000000000001,3,0.2727272727272727,0,0.06896551724137934,0.0625,0.0,0.0,0.6099879996307579,True,False,False,False,False,False,False,True,False,False,True,False,False
1,0.0,1,2,0.7619047619047619,1,0.375,0.4000000000000001,5,0.8181818181818182,1,0.27586206896551735,0.0625,0.0,0.13793103448275862,0.6138650420012923,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.2727272727272727,1,1,0.19047619047619047,0,0.625,0.4000000000000001,3,0.36363636363636365,0,0.4137931034482758,0.125,0.06666666666666667,0.0,0.3721037570386781,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0.2727272727272727,1,3,0.3492063492063492,0,0.375,0.4000000000000001,2,0.09090909090909091,0,0.2068965517241379,0.0625,0.5333333333333333,0.48275862068965514,0.6147881473276101,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0.0,1,1,0.15873015873015872,0,0.375,0.6000000000000001,3,0.4545454545454545,0,0.3448275862068966,0.0625,0.0,0.13793103448275862,0.42752084679528596,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0.6363636363636364,0,3,0.09523809523809523,1,0.375,0.4000000000000001,2,0.1818181818181818,0,0.2068965517241379,0.25,0.33333333333333337,0.48275862068965514,0.4323517646696821,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0.8484848484848485,0,3,0.6031746031746031,1,0.375,0.4000000000000001,4,0.2727272727272727,0,0.8275862068965518,0.0625,0.4,0.48275862068965514,0.825717714391212,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.42424242424242425,1,3,0.3492063492063492,0,0.375,0.4000000000000001,2,0.6363636363636364,0,0.2068965517241379,0.0,0.0,0.6896551724137931,0.4993999815378935,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.24242424242424243,0,3,0.031746031746031744,0,0.375,0.4000000000000001,3,0.8181818181818182,0,0.0,0.1875,0.33333333333333337,0.6206896551724138,0.45284470291393575,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0.3939393939393939,0,1,0.2222222222222222,1,0.625,0.4000000000000001,3,0.6363636363636364,0,0.27586206896551735,0.25,0.06666666666666667,0.896551724137931,0.7150066155881719,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.36363636363636365,1,1,0.2857142857142857,1,0.375,0.4000000000000001,3,0.09090909090909091,0,0.0,0.0,0.0,0.48275862068965514,0.4232437921166805,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.12121212121212122,0,3,0.09523809523809523,0,0.625,0.4000000000000001,2,0.36363636363636365,1,0.13793103448275867,0.0625,0.0,0.3448275862068966,0.5102310840333548,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.4545454545454546,0,1,0.7936507936507936,0,0.375,0.4000000000000001,5,0.09090909090909091,1,0.6896551724137931,0.25,0.26666666666666666,0.5517241379310345,0.5355857103295486,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.5454545454545454,0,3,0.09523809523809523,0,0.625,0.4000000000000001,4,0.0,0,0.5517241379310345,0.1875,0.13333333333333336,0.48275862068965514,0.4555524785378012,False,False,True,False,False,False,False,False,False,True,True,False,False
1,0.0,1,2,0.5714285714285714,1,0.625,0.4000000000000001,3,0.0,1,0.0,0.0,0.0,0.0,0.3920428320871411,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.06060606060606061,0,1,0.6349206349206349,0,0.375,0.4000000000000001,2,0.36363636363636365,0,0.06896551724137934,0.0,0.0,0.13793103448275862,0.43884427213145016,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.18181818181818182,0,1,0.031746031746031744,1,0.625,0.2,3,0.36363636363636365,0,0.5517241379310345,0.0625,0.0,0.3448275862068966,0.8056863288101171,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.0,0,3,0.25396825396825395,0,0.375,0.6000000000000001,2,0.8181818181818182,0,0.6896551724137931,0.0625,0.0,0.20689655172413793,0.6633127173143788,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.2727272727272727,1,3,0.19047619047619047,0,0.625,0.4000000000000001,4,0.09090909090909091,1,0.2068965517241379,0.0625,0.0,0.0,0.36548816886673435,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.3939393939393939,1,3,0.9206349206349206,0,0.375,0.8,5,0.2727272727272727,0,0.27586206896551735,0.0625,0.0,0.20689655172413793,0.6440813563494261,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.42424242424242425,1,1,0.09523809523809523,1,0.625,0.6000000000000001,3,0.1818181818181818,1,0.4137931034482758,0.0,0.0,0.48275862068965514,0.5172774546909136,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.0,0,3,0.9523809523809524,0,0.375,0.4000000000000001,3,0.4545454545454545,0,0.06896551724137934,0.0625,0.0,0.0,0.44019815994338285,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.24242424242424243,0,3,0.031746031746031744,1,0.625,0.4000000000000001,3,0.09090909090909091,0,0.3448275862068966,0.0,0.0,0.20689655172413793,0.45721406812517307,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.21212121212121213,0,3,0.6984126984126984,0,0.625,0.2,2,0.09090909090909091,0,0.06896551724137934,0.3125,0.26666666666666666,0.48275862068965514,0.47192221299116893,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.0,0,1,0.2857142857142857,0,0.625,0.8,2,0.09090909090909091,1,0.48275862068965525,0.0625,0.0,0.0,0.37970399089202744,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0.30303030303030304,0,1,0.031746031746031744,1,0.375,0.4000000000000001,2,0.36363636363636365,0,0.4137931034482758,0.0625,0.0,0.13793103448275862,0.5382011754207822,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0.5757575757575758,1,1,0.6031746031746031,1,0.375,0.4000000000000001,3,0.4545454545454545,0,0.0,0.0625,0.0,0.13793103448275862,0.6316194344441367,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.42424242424242425,0,3,0.09523809523809523,1,0.625,0.4000000000000001,5,0.6363636363636364,0,0.3448275862068966,0.0625,0.6666666666666666,0.5517241379310345,0.81833287178067,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.30303030303030304,1,3,0.31746031746031744,0,0.625,0.4000000000000001,4,0.09090909090909091,0,0.13793103448275867,0.375,0.4,0.48275862068965514,0.5795255238622726,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.7575757575757576,0,1,0.2222222222222222,0,0.625,0.4000000000000001,5,0.2727272727272727,1,0.06896551724137934,0.125,0.33333333333333337,0.6206896551724138,0.47930705560171083,False,False,True,False,False,True,False,False,False,False,False,True,False
1,0.0,1,3,0.38095238095238093,0,0.375,0.2,3,0.7272727272727273,0,0.06896551724137934,0.0625,0.0,0.13793103448275862,0.45253700113849654,False,False,True,False,False,False,False,False,False,True,True,False,False
0,0.0,1,3,0.2857142857142857,0,0.375,0.4000000000000001,2,0.0,0,0.13793103448275867,0.0,0.06666666666666667,0.06896551724137931,0.3815502015446629,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.33333333333333337,0,1,0.3492063492063492,1,0.625,0.4000000000000001,3,0.2727272727272727,0,0.5517241379310345,0.0625,0.0,0.0,0.6099879996307579,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.30303030303030304,0,1,0.031746031746031744,1,0.625,0.4000000000000001,4,0.5454545454545454,0,0.06896551724137934,0.1875,0.2,0.20689655172413793,0.5060771100649251,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.6666666666666667,0,1,0.6031746031746031,0,0.375,0.6000000000000001,3,0.09090909090909091,1,0.27586206896551735,0.0,0.0,0.6206896551724138,0.9077817779008583,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0.0,0,1,0.7619047619047619,0,0.625,0.2,2,0.09090909090909091,1,0.0,0.0,0.0,0.27586206896551724,0.3915505092464383,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.0,0,3,0.9206349206349206,0,0.625,0.4000000000000001,4,0.09090909090909091,0,0.6206896551724139,0.0625,0.0,0.27586206896551724,0.5006923289947383,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0.2727272727272727,0,1,0.5714285714285714,0,0.625,0.6000000000000001,4,0.09090909090909091,0,0.6896551724137931,0.0625,0.0,0.0,0.3731499430751716,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0.696969696969697,1,2,0.12698412698412698,0,0.375,0.4000000000000001,4,0.09090909090909091,0,0.0,0.0625,0.6,0.48275862068965514,0.8677190067386689,False,False,False,False,True,False,True,False,False,False,True,False,False
0,0.2727272727272727,0,3,0.4444444444444444,0,0.375,0.4000000000000001,3,0.09090909090909091,0,0.0,0.0625,0.0,0.41379310344827586,0.3721960675713099,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0.0,1,1,0.25396825396825395,1,0.625,0.4000000000000001,3,0.09090909090909091,1,0.3448275862068966,0.0,0.0,0.13793103448275862,0.3965045078310102,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0.2727272727272727,1,3,0.4126984126984127,0,0.625,0.6000000000000001,5,0.09090909090909091,0,0.48275862068965525,0.0625,0.0,0.0,0.37025754638604264,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.21212121212121213,0,1,0.031746031746031744,0,0.375,0.6000000000000001,2,0.09090909090909091,1,0.13793103448275867,0.0,0.0,0.20689655172413793,0.4191513585033385,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0.0,0,3,0.4444444444444444,0,0.375,0.4000000000000001,5,0.1818181818181818,0,0.4137931034482758,0.0,0.0,0.13793103448275862,0.4379519369826764,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.24242424242424243,0,1,0.8253968253968254,0,0.375,0.6000000000000001,2,0.36363636363636365,0,0.2068965517241379,0.0,0.0,0.13793103448275862,0.4209667989784301,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.12121212121212122,0,3,0.2222222222222222,0,0.625,0.2,2,0.36363636363636365,0,0.7586206896551724,0.1875,0.26666666666666666,0.48275862068965514,0.4757069448290716,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.2727272727272727,0,1,0.2222222222222222,1,0.625,0.6000000000000001,3,0.0,0,0.06896551724137934,0.0625,0.0,0.20689655172413793,0.374996153727807,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.30303030303030304,0,3,0.09523809523809523,0,0.625,0.4000000000000001,3,0.36363636363636365,1,0.0,0.0,0.0,0.0,0.6031570202160066,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0.0,0,1,0.031746031746031744,1,0.625,0.6000000000000001,4,0.09090909090909091,0,0.13793103448275867,0.0625,0.0,0.0,0.39496599895381396,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.4545454545454546,0,1,0.09523809523809523,1,0.375,0.4000000000000001,2,0.09090909090909091,0,0.13793103448275867,0.125,0.06666666666666667,0.13793103448275862,0.4335210314163512,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.48484848484848486,0,1,0.2222222222222222,0,0.375,0.6000000000000001,2,0.36363636363636365,1,0.2068965517241379,0.0625,0.0,0.0,0.8193175174620756,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0.33333333333333337,0,1,0.2857142857142857,1,0.375,0.4000000000000001,5,0.2727272727272727,0,0.4137931034482758,0.0625,0.0,0.0,0.38828887042678234,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.48484848484848486,1,1,0.31746031746031744,0,0.625,0.4000000000000001,3,0.2727272727272727,1,0.13793103448275867,0.125,0.2,0.48275862068965514,0.48244561371119105,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.6363636363636364,0,1,0.031746031746031744,1,0.375,0.6000000000000001,5,0.6363636363636364,0,0.0,0.0,0.06666666666666667,0.13793103448275862,0.7816240499707682,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.5151515151515151,0,2,0.031746031746031744,1,0.375,0.6000000000000001,3,0.36363636363636365,0,0.0,0.0625,0.0,0.13793103448275862,0.4918612880396319,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.21212121212121213,0,3,0.2857142857142857,1,0.375,0.4000000000000001,3,0.09090909090909091,1,0.48275862068965525,0.0625,0.0,0.41379310344827586,0.38705806332502535,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0.0,0,3,0.09523809523809523,0,0.625,0.4000000000000001,5,0.0,0,0.0,0.0,0.0,0.13793103448275862,0.40127388535031844,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0.0,0,3,0.7301587301587301,0,0.375,0.4000000000000001,3,0.09090909090909091,0,0.0,0.0625,0.0,0.13793103448275862,0.41376657743315176,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0.5151515151515151,0,1,0.12698412698412698,0,0.375,0.4000000000000001,2,0.36363636363636365,1,0.27586206896551735,0.0625,0.0,0.06896551724137931,0.9081202498538415,False,False,False,False,True,False,False,False,False,True,True,False,False
0,0.0,0,1,0.2222222222222222,0,0.625,0.4000000000000001,3,0.0,0,0.6206896551724139,0.125,0.06666666666666667,0.13793103448275862,0.3930274777685467,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.18181818181818182,0,3,0.2857142857142857,0,0.375,0.4000000000000001,3,0.0,0,0.06896551724137934,0.0625,0.0,0.13793103448275862,0.5262931167112833,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.15151515151515152,0,1,0.31746031746031744,1,0.625,0.4000000000000001,2,0.09090909090909091,1,0.06896551724137934,0.0625,0.0,0.3448275862068966,0.5022308378719345,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.2727272727272727,1,1,0.12698412698412698,1,0.625,0.4000000000000001,3,0.09090909090909091,0,0.6206896551724139,0.0625,0.0,0.0,0.3717960552632389,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.7878787878787878,0,3,0.031746031746031744,1,0.375,0.4000000000000001,5,0.6363636363636364,0,0.6206896551724139,0.375,0.4666666666666667,0.6896551724137931,0.5655866334348749,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.21212121212121213,0,1,0.031746031746031744,0,0.625,0.4000000000000001,2,0.09090909090909091,0,0.06896551724137934,0.375,0.4666666666666667,0.5517241379310345,0.3905043232099449,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0.24242424242424243,1,3,0.8571428571428571,1,0.625,0.4000000000000001,5,0.1818181818181818,0,0.2068965517241379,0.0,0.0,0.0,0.4395827563925044,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.0,0,1,0.2222222222222222,1,0.625,0.4000000000000001,2,0.09090909090909091,1,0.13793103448275867,0.0,0.0,0.13793103448275862,0.38951967752853933,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.30303030303030304,0,1,0.12698412698412698,0,0.375,0.4000000000000001,3,0.09090909090909091,0,0.27586206896551735,0.375,0.4,0.5517241379310345,0.5979876303886273,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0.06060606060606061,0,3,0.12698412698412698,1,0.625,0.4000000000000001,3,0.09090909090909091,0,0.2068965517241379,0.0,0.0,0.13793103448275862,0.47881473276100806,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.24242424242424243,0,1,0.2222222222222222,0,0.375,0.8,2,0.09090909090909091,0,0.13793103448275867,0.6875,0.6666666666666666,0.5517241379310345,0.512200375396166,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.18181818181818182,1,1,0.2222222222222222,0,0.125,0.4000000000000001,2,0.2727272727272727,0,0.8275862068965518,0.25,0.2,0.48275862068965514,0.5454013969660605,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.8181818181818182,0,2,0.6349206349206349,0,0.375,0.4000000000000001,4,0.1818181818181818,0,0.27586206896551735,0.1875,0.4,0.06896551724137931,0.6377119295978337,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.2727272727272727,0,1,0.31746031746031744,0,0.375,0.6000000000000001,4,0.1818181818181818,1,0.0,0.0625,0.0,0.13793103448275862,0.5799255361703437,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.2727272727272727,0,1,0.12698412698412698,0,0.375,0.6000000000000001,2,0.0,0,0.13793103448275867,0.0,0.0,0.06896551724137931,0.37062678851656966,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0.0,0,1,0.3492063492063492,0,0.375,0.4000000000000001,3,0.09090909090909091,1,0.0,0.0,0.0,0.06896551724137931,0.338748884581064,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0.0,1,1,0.12698412698412698,0,0.625,0.4000000000000001,5,0.09090909090909091,1,0.0,0.5625,0.5333333333333333,0.48275862068965514,0.4107203298563032,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.2727272727272727,1,1,0.12698412698412698,0,0.375,0.6000000000000001,3,0.09090909090909091,0,0.48275862068965525,0.0625,0.0,0.0,0.34711837287301145,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0.0,0,1,0.15873015873015872,0,0.625,0.2,5,0.1818181818181818,0,0.3448275862068966,0.0,0.0,0.13793103448275862,0.3944429059355672,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0.0,0,3,0.2857142857142857,0,0.375,0.2,4,0.0,0,0.7586206896551724,0.0,0.0,0.13793103448275862,0.4569679067048216,False,False,True,False,False,False,False,True,False,False,True,False,False
